NA,PROJECT,SAMPLING_DATE,SITE,FIELD.REP,SAMPLE_DESCRIPTOR,OM.AREA.g.m2,ASH.AREA.g.m2,PHICOCYANIN.MG.M2,TOTAL.MG.M2.RITCHIE,Al,Alr,As,B,Br,Ba,Be,Car,Cd,Co,Cr,Cu,Fe,Fer,Fer.1,Kr,Lir,Mgr,Mn,Mnr,Mo,r,Ni,P,Pb,S,Sr,S.1,Sb,Se,Si,Sir,Sir.1,Sn,Srr,Ti,Tl,Zn,Znr,Al.1,Alr.1,As.1,B.1,Br.1,Ba.1,Be.1,Car.1,Cd.1,Co.1,Cr.1,Cu.1,Fe.1,Fer.2,Fer.1.1,Kr.1,Lir.1,Mgr.1,Mn.1,Mnr.1,Mo.1,r.1,Ni.1,P.1,Pb.1,S.2,Sr.1,S.1.1,Sb.1,Se.1,Si.1,Sir.2,Sir.1.1,Sn.1,Srr.1,Ti.1,Tl.1,Zn.1,Znr.1
352,LTREB,8/17/2021,BG,1,FILA,64.54347564,360.5794958,,205.7980385,2.313927452,2.823555755,0.004075235,0.02619794,0.030765786,0.061128527,2.59E-05,33.31392745,0.000626959,0.00143305,0.002463054,0.074742499,2.493506494,3.154052844,3.18450515,4.315718764,0.004433498,1.579937304,0.871921182,1.114643977,0.000492611,0.142409315,0.001522615,0.431168831,0.010076131,3.290640394,4.131213614,3.359158083,8.98E-05,0.00143305,0.29377519,0.338065383,0.33658755,0.001880878,0.071115092,0.112449619,6.95E-05,0.131527094,0.148634124,149.3489201,182.2421021,0.263029831,1.690906102,1.985730759,3.945447593,0.00167418,2150.196665,0.040466113,0.092494028,0.158974066,4.824140663,160.9395757,203.5735329,205.5390306,278.5514889,0.28615337,101.9746449,56.27682357,71.94299638,0.031794826,9.191592154,0.098274864,27.82913494,0.650348516,212.3893681,266.6428853,216.8117379,0.005799218,0.092494028,18.96127182,21.81991481,21.72453033,0.121398403,4.590015208,7.257889245,0.004485591,8.489215788,9.593362962
240,LTREB,7/20/2021,GC,5,EPIP,4.499014125,20.18476607,9.50872715,11.78535901,33.2127615,38.00657904,0.029015606,38.65765834,44.82365971,49.50363396,0.001171862,57.82312805,0.002623963,0.043910005,0.030473459,0.417255885,14.04878691,15.4116201,15.3878479,44.05351402,0.021086566,7.512156309,3.276174429,3.492838147,0.002880112,105.3186957,0.018297013,2.161589595,0.063705663,3.015728207,3.469766919,3.419405515,0.006651879,0.011828912,5.099986862,5.75985973,5.824624131,0.003820722,0.870098765,0.581677894,0.00281871,42.15375212,46.53607577,149.4246831,170.992136,0.130541623,173.9213509,201.6622782,222.7175484,0.005272225,260.1470698,0.011805247,0.197551734,0.137100522,1.87724012,63.20569075,69.33709653,69.23014503,198.1973818,0.094868756,33.79729734,14.73955503,15.71432816,0.012957665,473.8302994,0.082318518,9.72502212,0.286612676,13.5678038,15.61053038,15.38395371,0.029926898,0.05321844,22.94491293,25.91369028,26.20506624,0.017189484,3.914586635,2.616977061,0.012681417,189.6503262,209.3664622
313,LTREB,7/7/2021,BG,5,FILA,31.4272434,94.43512186,,64.16332069,4.799816626,5.339242054,0.016045232,0.066687042,0.073410758,0.108710269,0.000351925,21.13386308,0.001445141,0.004031174,0.00779187,0.172218826,5.965770171,6.716075795,6.73594132,12.03850856,0.005539425,2.87591687,1.57396088,1.757334963,0.000568001,0.32747555,0.005255196,1.260085575,0.025504279,6.954462103,8.114303178,7.47707824,0.000306593,0.000995193,0.816625917,0.916259169,0.915036675,0.000321446,0.06823044,0.20950489,0.000237144,0.295385086,0.31341687,150.8450054,167.7976596,0.504257411,2.095789901,2.30709776,3.416464084,0.011060033,664.179059,0.045416798,0.126688686,0.244876995,5.412362963,187.4877112,211.0677487,211.6920674,378.3371387,0.174088858,90.38213947,49.46525168,55.22819362,0.017850706,10.29165382,0.165156324,39.60101607,0.801529184,218.5595732,255.010181,234.9839578,0.009635373,0.031276173,25.66430146,28.79549992,28.75708031,0.010102162,2.144294645,6.584161172,0.007452782,9.283138994,9.849828259
72,LTREB,7/20/2021,WS,4,EPIL,4.2406248,5.973353213,5.065950702,9.436951916,35.89028102,39.5295073,0.049735997,36.23147298,41.30155293,44.92940783,0.000996247,82.55846008,0.003275085,0.030459428,0.036045327,0.451063374,11.25743305,12.38341637,12.358067,39.72778156,0.024337467,8.495230686,8.663268613,11.3593166,0.006741074,97.04057842,0.033397801,1.922124085,0.061285782,3.620291882,4.085918665,4.256346178,0.006848396,0.009558037,3.611282567,4.105450197,4.161865562,0.003345337,0.788479515,0.466423923,0.002031597,38.59831919,44.24510254,152.1972158,167.629809,0.210911702,153.6440829,175.1443896,190.5287611,0.004224711,350.0994533,0.013888405,0.129167004,0.152854706,1.912790531,47.73854979,52.51342258,52.40592538,168.4706157,0.103206067,36.02508593,36.73767173,48.17059971,0.028586366,411.5126834,0.141627544,8.151007063,0.259890005,15.35229954,17.32684802,18.04956716,0.02904148,0.040532048,15.31409441,17.40967392,17.64891032,0.014186319,3.343645787,1.977928853,0.008615241,163.6809896,187.6268791
255,LTREB,8/17/2021,GC,3,EPIP,3.226943603,8.282488581,7.873742391,13.02518084,47.81034483,54.68965517,0.004231746,54.60344828,64.15517241,66.98275862,0.000998643,73.9137931,0.000682329,0.068965517,0.036206897,0.274137931,11.3637931,12.23793103,12.19827586,56.67241379,0.027586207,7.851724138,2.922413793,3.115517241,0.003448276,137.0344828,0.013793103,1.655172414,0.04137931,3.512068966,3.989655172,3.45862069,0.003459217,0.01122852,6.065517241,6.898275862,6.94137931,0.003626797,1.172413793,0.517241379,0.002675643,54,63,154.2812864,176.4804329,0.013655606,176.2022481,207.0251232,216.1495844,0.003222565,238.5156418,0.002201837,0.222547834,0.116837615,0.884627643,36.67031945,39.49111325,39.36314825,182.8786831,0.089019134,25.33707098,9.430464495,10.05359843,0.011127392,442.2025477,0.044509565,5.341148033,0.1335287,11.33324848,12.87439224,11.16077391,0.011162698,0.036233801,19.57308206,22.26034716,22.39943956,0.011703469,3.783313189,1.669108759,0.008634149,174.2549546,203.297447
184,LTREB,9/22/2021,BG,4,EPIL,14.21725877,185.535227,17.16546928,63.459561,10.88208199,13.24965454,0.002303086,6.439428835,7.491939199,7.614002764,0.000133398,91.36342699,0.001151543,0.010594196,0.010133579,0.175725472,7.846614463,9.269921695,9.325195762,8.634269922,0.0133579,4.543988945,1.017503455,1.155228006,0.001151543,17.08198987,0.005988024,0.786964532,0.029018885,1.698526025,2.004145555,1.715338554,0.000462079,0.001499894,1.209120221,1.396821741,1.406494703,0.004375864,0.287655458,0.379087978,0.00035741,6.181483187,7.3422386,154.7133756,188.3737672,0.03274357,91.55102608,106.5148383,108.2502476,0.001896554,1298.937484,0.016371785,0.150620426,0.144071715,2.498334508,111.5573483,131.7928755,132.5787212,122.7556498,0.189912721,64.60306668,14.46610992,16.4241755,0.016371785,242.8590703,0.085133287,11.18847839,0.412568997,24.14838403,28.49345597,24.3874121,0.006569497,0.021324381,17.19037507,19.85897615,19.99649915,0.062212791,4.089672083,5.38959188,0.00508139,87.88374605,104.3865061
303,LTREB,6/22/2021,BN,4,FILA,44.65797036,67.51684134,,185.009249,3.512455516,3.829181495,0.010854093,0.05588968,0.061530249,0.092829181,0.00024395,9.975088968,0.0009879,0.003085409,0.004692171,0.101992883,5.368327402,5.896797153,5.918149466,23.66548043,0.004825623,2.729537367,0.580782918,0.599466192,0.001087189,0.396975089,0.004629893,1.401423488,0.019181495,12.02313167,14.31672598,12.62455516,0.000357001,0.001158815,0.769572954,0.85088968,0.853024911,0.000374296,0.040800712,0.205338078,0.000276134,0.262455516,0.270284698,156.8591343,171.0034737,0.484721763,2.495919673,2.747816036,4.145562814,0.010894312,445.4672275,0.044117609,0.137788104,0.209542833,4.554795146,239.738606,263.3389925,264.2925434,1056.852324,0.215502529,121.8955988,25.93658634,26.77094343,0.048551654,17.72810176,0.206761624,62.58472859,0.856606635,536.9286578,639.3559245,563.7870101,0.01594294,0.051750326,34.36756617,37.99900611,38.09436119,0.0167153,1.822076987,9.169981801,0.012331584,11.72073065,12.07036603
358,LTREB,8/17/2021,BG,7,FILA,28.14274634,67.37053949,,87.53125164,5.584137931,7.096551724,0.013931034,0.030482759,0.035310345,0.127655172,3.99E-05,51.06206897,0.001241379,0.003172414,0.006344828,0.194896552,5.794482759,8.096551724,8.282758621,6.540689655,0.009034483,3.314482759,1.206896552,1.520689655,0.001034483,0.283241379,0.004068966,1.060689655,0.024482759,5.506206897,7.020689655,5.619310345,0.000138369,0.001448276,0.518551724,0.603931034,0.602344828,0.003034483,0.117517241,0.244,0.000107026,0.304758621,0.352758621,157.1529773,199.7164551,0.392057556,0.857868554,0.993730083,3.592567125,0.001124182,1437.026855,0.034935814,0.089280442,0.178560885,5.484924225,163.0726585,227.8592014,233.0995749,184.0729698,0.254255163,93.27864753,33.96538352,42.79638322,0.029113193,7.971190282,0.114511878,29.85071991,0.689012076,154.959784,197.5814881,158.1428256,0.003894084,0.040758464,14.59346963,16.9962779,16.9516377,0.085398685,3.307257904,6.866830107,0.003012006,8.576744566,9.92759639
175,LTREB,9/22/2021,DL,5,EPIL,7.922380382,27.111003,16.14313613,33.48279142,20.23901809,23.8372093,0.007105943,19.81912145,23.30749354,23.19121447,0.000374169,134.3023256,0.001937984,0.027131783,0.016149871,0.405684755,9.935400517,11.33074935,11.29844961,22.13178295,0.019379845,5.153100775,4.008397933,4.550387597,0.001937984,51.11111111,0.008397933,1.170542636,0.058139535,3.124031008,3.835917313,3.246124031,0.001296089,0.004207068,2.86498708,3.242894057,3.306847545,0.005167959,0.535529716,0.513565891,0.001002502,18.44315245,22.63565891,160.3411999,188.8474393,0.056295983,157.014619,184.6508296,183.7296226,0.002964309,1063.99411,0.015353446,0.214948305,0.127945421,3.213988944,78.71202214,89.76650636,89.51061554,175.3364031,0.153534504,40.82482449,31.75605315,36.04990143,0.015353446,404.921664,0.06653162,9.273484016,0.460603512,24.74976197,30.38959607,25.71702934,0.01026811,0.033329993,22.69751744,25.69144026,26.19810412,0.040942537,4.242670116,4.06866434,0.007942202,146.1136692,179.3283001
95,LTREB,8/3/2021,GR,1,EPIL,7.340127514,30.8114655,18.52101943,59.38681918,21.87664042,27.38845144,0.003221014,19.06824147,22.67716535,23.37270341,0.000760122,576.9028871,0.00656168,0.036745407,0.024934383,0.61023622,20.20997375,22.67716535,22.51968504,27.79527559,0.040682415,13.43832021,8.204724409,9.44488189,0.007874016,56.57480315,0.015748031,3.946194226,0.104986877,8.258530184,9.097112861,7.565616798,0.002633,0.023622047,3.895013123,4.590551181,4.620734908,0.031496063,1.346456693,0.725721785,0.002036579,20.62992126,23.1496063,160.5773303,201.034726,0.023642653,139.9633239,166.4532853,171.5586234,0.005579392,4234.540755,0.048163568,0.269715973,0.183021551,4.479211668,148.3437844,166.4532853,165.2973598,204.0208671,0.298614114,98.63898392,60.22372338,69.32663743,0.057796281,415.2662692,0.115592556,28.96556881,0.770617064,60.61866463,66.77396841,55.53259202,0.019326556,0.173388837,28.58989299,33.69523103,33.91678343,0.231185119,9.883163819,5.326890442,0.01494875,151.4262527,169.9210621
194,LTREB,10/13/2021,DL,4,EPIL,11.88590894,81.88953984,13.51574929,19.07079063,13.57692308,17.32840237,0.017455621,8.946745562,10.50887574,10.30177515,0.000171365,141.4792899,0.002662722,0.015088757,0.012130178,0.441420118,8.633136095,10.29585799,10.31360947,11.35798817,0.016272189,4.355029586,3.718934911,4.49112426,0.003550296,22.9704142,0.007692308,0.791715976,0.050887574,2.817455621,3.384615385,2.98816568,0.000593593,0.001926787,1.879289941,2.142307692,2.170414201,0.007988166,0.326035503,0.413313609,0.000459134,8.349112426,9.931952663,161.3740714,205.9638126,0.207475922,106.3402031,124.9075401,122.4459614,0.002036829,1681.609957,0.031648871,0.179343592,0.144178191,5.246679327,102.6126695,122.3756305,122.586623,135.0000131,0.193409757,51.76348509,44.20292171,53.38109399,0.042198495,273.0242515,0.091430072,9.410263997,0.604845071,33.48802095,40.22923026,35.51706517,0.007055392,0.022901615,22.33706911,25.46327415,25.79734556,0.094946614,3.8752283,4.91260792,0.005457225,99.23679003,118.0502849
15,LTREB,6/22/2021,DL,1,EPIL,14.8953846,40.26664409,40.29119692,33.48955183,10.97054381,11.5521148,0.049093656,0.26891994,0.30902568,0.572129909,0.000689199,53.51208459,0.003356873,0.007651057,0.015037764,0.478851964,13.89350453,15.56646526,15.67598187,4.025679758,0.01163142,4.358006042,3.090634441,3.352719033,0.003938822,6.555891239,0.011110272,2.128776435,0.073753776,3.39010574,3.750377644,4.622356495,0.000757683,0.002459419,3.030589124,3.244335347,3.293806647,0.000794389,0.10755287,0.541163142,0.000586055,1.016616314,1.026812689,163.4104693,172.0731929,0.731268888,4.005665933,4.603056355,8.522095036,0.010265884,797.0830807,0.050001914,0.113965437,0.223993278,7.13268417,206.9490934,231.8684869,233.4997789,59.96404827,0.173254474,64.91417608,46.03618866,49.94003945,0.058670269,97.6525214,0.165491774,31.70894373,1.098590859,50.49692883,55.8633174,68.85177775,0.01128598,0.036633992,45.14179057,48.32562276,49.06251681,0.01183273,1.602041363,8.060833131,0.008729515,15.14289099,15.29476991
189,LTREB,9/22/2021,BN,4,EPIL,23.59994805,158.5762177,34.90477331,93.64613591,6.936147516,9.113075282,0.004495581,1.987199025,2.333130143,2.251600122,4.41E-05,132.1243523,0.001295337,0.004495581,0.005638525,0.156659555,4.733313014,6.415726913,6.51249619,3.954587016,0.011658031,4.004114599,1.027125876,1.311338007,0.001523926,5.792441329,0.00388601,0.706034746,0.023468455,2.024535203,2.59753124,2.140353551,0.000457178,0.002590674,0.476150564,0.555547089,0.555166108,0.007772021,0.283297775,0.233084425,0.000118247,1.885096007,2.302651631,163.692721,215.0681032,0.106095478,46.89779376,55.06175017,53.13764591,0.001041558,3118.12785,0.030569886,0.106095478,0.133068897,3.69715736,111.7059412,151.4108218,153.6945718,93.32804814,0.275128926,94.49689652,24.24011731,30.94750884,0.035964574,136.7013144,0.091709634,16.66238333,0.553854319,47.77892562,61.30160232,50.51223261,0.010789377,0.061139772,11.23712857,13.11088244,13.10189131,0.183419292,6.685812773,5.500780321,0.002790623,44.48816783,54.34245887
22,LTREB,6/22/2021,GR,3,EPIL,3.283064361,9.454009411,6.958272521,6.956424582,50.70484581,53.4030837,0.071585903,43.32599119,46.49779736,47.88546256,0.0006379,62.67621145,0.004243392,0.028579295,0.047389868,0.615748899,19.11894273,20.99118943,20.99118943,45.2753304,0.023226872,9.501101322,3.716960352,3.976872247,0.000954939,112.9955947,0.032687225,2.783039648,0.096277533,3.247797357,3.511013216,4.733480176,0.005505507,0.007172403,9.001101322,9.509911894,9.578193833,0.002316676,0.825330396,0.718832599,0.001709111,42.42290749,47.9185022,166.4672722,175.3257609,0.235021127,142.2420176,152.6552614,157.2110555,0.002094267,205.7700361,0.013931329,0.093827665,0.155583987,2.021543266,62.7687195,68.91542591,68.91542591,148.6418237,0.076255316,31.19272714,12.20302006,13.05632754,0.003135126,370.9718099,0.107314263,9.136898284,0.316085337,10.66272775,11.52688236,15.54032007,0.018074934,0.023547461,29.55119496,31.22165282,31.44582682,0.007605796,2.709612809,2.359973687,0.005611121,139.2771357,157.3195268
121,LTREB,8/3/2021,BN,4,EPIL,7.047831898,39.71478997,5.797742007,41.33966092,23.92339545,27.91925466,0.0025408,28.67494824,33.92339545,34.17184265,0.000599599,177.2256729,0.001035197,0.040372671,0.01863354,0.170807453,7.067287785,7.497929607,7.473084886,31.00414079,0.019668737,5.680124224,1.488612836,1.593167702,0.00310559,73.20910973,0.008281573,1.820910973,0.044513458,3.468944099,3.549689441,3.050724638,0.002076962,0.006741761,3.135610766,3.626293996,3.640786749,0.005175983,0.827122153,0.322981366,0.001606494,28.36438923,31.66666667,168.6080696,196.7702136,0.017907131,202.0962149,239.0863885,240.8374026,0.004225873,1249.056751,0.007295894,0.284539798,0.131326058,1.203822216,49.80905628,52.84414745,52.66904604,218.5119724,0.138621952,40.03256069,10.49149303,11.22837815,0.021887676,515.9654988,0.058367134,12.83347444,0.313723369,24.44853487,25.01761447,21.50099442,0.014638079,0.047514798,22.09925758,25.5575105,25.65965298,0.036479458,5.829417893,2.276318374,0.0113223,199.9074472,223.1813435
62,LTREB,7/7/2021,BN,5,EPIL,9.354628901,67.07833637,9.109100584,7.948350485,18.23819978,20.44182217,0.041163557,6.632821076,7.497255763,8.004939627,0.001100714,61.52579583,0.004108123,0.011020856,0.018367179,0.469264544,14.55268935,17.45609221,17.53293085,10.266191,0.016012623,6.682217344,2.412458836,2.741218441,0.000237949,19.32217344,0.015609221,1.1701427,0.07708562,2.045005488,2.224478595,3.197036224,0.001996707,0.001787196,2.453622393,2.77442371,2.832052689,0.000577262,0.25787596,0.556256861,0.000425871,7.703073546,8.723929748,170.6115908,191.2256605,0.3850698,62.04757973,70.13404544,74.88323959,0.010296771,575.5509878,0.038429966,0.103096018,0.171818144,4.389795666,136.1350084,163.2952647,164.0140616,96.03640703,0.149792146,62.50966349,22.56765715,25.64308125,0.002225925,180.7517621,0.14601847,10.94625072,0.721107369,19.13026744,20.80917175,29.90708746,0.018678453,0.016718555,22.95272695,25.95370422,26.49280193,0.005400072,2.412333908,5.203576508,0.003983865,72.05939442,81.60912535
63,LTREB,7/20/2021,WS,1,EPIL,4.835738675,8.899816923,11.52346237,19.24425316,35.89028102,39.5295073,0.049735997,36.23147298,41.30155293,44.92940783,0.000996247,82.55846008,0.003275085,0.030459428,0.036045327,0.451063374,11.25743305,12.38341637,12.358067,39.72778156,0.024337467,8.495230686,8.663268613,11.3593166,0.006741074,97.04057842,0.033397801,1.922124085,0.061285782,3.620291882,4.085918665,4.256346178,0.006848396,0.009558037,3.611282567,4.105450197,4.161865562,0.003345337,0.788479515,0.466423923,0.002031597,38.59831919,44.24510254,173.55602,191.1543672,0.240510284,175.2059352,199.7235168,217.2668751,0.004817591,399.2311384,0.015837453,0.147293832,0.17430578,2.181224603,54.4380044,59.88296548,59.76038252,192.1131698,0.117689632,41.08071558,41.89330308,54.93068663,0.032598073,469.2628781,0.161503039,9.294889775,0.296362024,17.50678547,19.75843491,20.58257783,0.033117055,0.046220168,17.46321877,19.8528843,20.12569426,0.016177175,3.812880887,2.255504201,0.009824273,186.6513849,213.9577535
78,LTREB,7/20/2021,DL,5,EPIL,7.766879114,32.71664832,13.84206812,22.68818328,22.36590815,25.5113176,0.048220206,19.93165715,22.94398523,24.51049616,0.000627488,179.643593,0.005225256,0.023354741,0.025556935,0.692475174,15.16574954,16.9142757,16.87579666,24.69487712,0.021129724,7.603205883,6.008543117,6.956140759,0.003137516,56.65687777,0.017148381,1.882153907,0.09084439,4.219099937,4.661862343,4.783608106,0.004091781,0.008505428,3.581952808,4.103924436,4.155339593,0.006577411,0.654257239,0.613486764,0.001519899,21.76079229,24.47351539,173.7133048,198.1433198,0.374520512,154.8067716,178.2031597,190.3700607,0.00487362,1395.27007,0.040583929,0.181393449,0.198497625,5.378370968,117.7905433,131.3711346,131.0722726,191.8021253,0.164112014,59.05318097,46.66762804,54.02750437,0.024368704,440.0471206,0.1331894,14.61846187,0.705577394,32.76923918,36.20812126,37.15370589,0.031780365,0.066060627,27.82059445,31.87468499,32.2740203,0.051085953,5.081536882,4.764877535,0.011804868,169.0134431,190.0828355
86,LTREB,7/20/2021,GC,3,EPIL,5.050868248,18.37019489,11.0295997,13.45971646,34.46862337,38.76652102,0.047060671,34.81182704,39.34997128,43.22948517,0.000966445,118.0108242,0.004422865,0.032400521,0.032708891,0.607790306,15.70558816,17.21510562,17.28254249,39.6174611,0.022247954,7.874092993,5.789624508,6.491104256,0.002478609,92.32116021,0.021369432,1.979860225,0.092595157,3.766943009,4.233275764,4.649407744,0.00658246,0.010131063,4.681753098,5.226460371,5.30770154,0.004815455,0.84722324,0.621686204,0.002142156,36.97647894,41.50448557,174.0964753,195.8045901,0.237697246,175.8299518,198.7515205,218.346434,0.004881387,596.0571247,0.022339308,0.163650765,0.165208301,3.069868757,79.32685655,86.95123038,87.29184512,200.1025763,0.112371485,39.77100628,29.2426306,32.78571238,0.012519129,466.3020167,0.107934183,10.00001315,0.467685939,19.02633284,21.38171814,23.48354595,0.033247136,0.051170667,23.64691807,26.39816274,26.80850118,0.024322229,4.279212964,3.140055107,0.010819748,186.7633234,209.6336883
