Sample ID,Date,Time,Initial Sample Vol,Diluted To Vol.,Remarks,Sample Type,Samp Number,Analyte Name,Int (Corr),Reported Conc (Calib),Reported Conc (Samp),Conc (Calib),Conc (Samp),RSD (Conc),Samp Units
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Na_r 589.592,110.8490546,0.005,0.005,0.005079031707,0.005079031707,13.91055362,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Na 330.237,-6.938257013,-0.008,-0.008,-0.008079527965,-0.008079527965,130.3595953,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Na 588.995,11037.07702,0.003,0.003,0.003054666371,0.003054666371,72.66392504,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Ni 231.604,6.186382066,0.000,0.000,7.76379322e-005,7.76379322e-005,22.48595732,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,P 177.434,-2.894712293,-0.006,-0.006,-0.006411392498,-0.006411392498,165.0384654,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,P 178.221,-5.728077913,-0.011,-0.011,-0.01129469676,-0.01129469676,37.92132149,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,P 213.617,-38.35457322,-0.006,-0.006,-0.006355573835,-0.006355573835,30.76692447,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Pb 220.353,16.8930678,0.001,0.001,0.001203819294,0.001203819294,69.65517935,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,S 180.669,2.273807097,0.003,0.003,0.002854536866,0.002854536866,155.9243959,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,S 181.975,-12.17719219,-0.012,-0.012,-0.01153955462,-0.01153955462,31.63738192,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,S_r 181.975,-0.5824640832,-0.005,-0.005,-0.005167969109,-0.005167969109,549.1518362,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Sb 206.836,0.3987894202,0.000,0.000,6.185601402e-005,6.185601402e-005,2318.501811,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Se 196.026,-1.335307532,0.000,0.000,-0.0002895334038,-0.0002895334038,490.4370628,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Si 251.611,55.79020933,0.001,0.001,0.001152788336,0.001152788336,20.63867107,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Si_r 251.611,8.386015042,0.002,0.002,0.002136991976,0.002136991976,105.4634789,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Si_r 212.412,-3.038423912,-0.002,-0.002,-0.00212408986,-0.00212408986,122.1126953,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Sn 189.927,4.663034198,0.000,0.000,0.0003961506357,0.0003961506357,188.3277678,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Sr_r 407.771,-45.51368108,0.000,0.000,-1.190597989e-005,-1.190597989e-005,81.94179569,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Ti 334.940,87.46260836,0.000,0.000,8.480529129e-005,8.480529129e-005,22.30968636,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Tl 190.801,-10.40450538,-0.002,-0.002,-0.002287144176,-0.002287144176,15.77890665,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,V 292.402,22.10314851,0.000,0.000,5.115920551e-005,5.115920551e-005,139.7109651,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Zn 206.200,-11.28474127,0.000,0.000,-0.0001640960429,-0.0001640960429,71.03938218,mg/L
Lblank,12/7/2021,12:51:14 AM, , , ,0,2,Zn_r 206.200,-2.412512195,0.000,0.000,-0.0002924329486,-0.0002924329486,94.99598566,mg/L
CV,12/7/2021,12:53:47 AM, , , ,0,3,Ag 328.068,25609.06539,0.052,0.052,0.05207319605,0.05207319605,29.90516288,mg/L
CV,12/7/2021,12:53:47 AM, , , ,0,3,Ag 338.289,1459.763277,0.018,0.018,0.01836883016,0.01836883016,87.47470861,mg/L
CV,12/7/2021,12:53:47 AM, , , ,0,3,Al 396.153,499024.8702,1.950,1.950,1.950304142,1.950304142,0.268946813,mg/L
